00DSEGEN, 2011-12-01, 5268.55442,5287.67295,5231.42848,5236.75797,37921791
00DSETO, 2011-12-01, 5268.55442,5287.67295,5231.42848,5236.75797,1956.386228
01_BANK_ALL, 2011-12-01, 21.97,22.09,21.33,21.47,11491145
02_IT, 2011-12-01, 53.15,53.37,50.97,51.22,1269991
03_FINANCE, 2011-12-01, 298.45,299.80,281.95,284.40,92556
04_INS_GEN, 2011-12-01, 204.03,205.74,196.41,198.50,122430
05_MNC, 2011-12-01, 227.80,229.54,226.59,227.86,14600
06_CEMENT, 2011-12-01, 62.03,62.15,58.55,58.93,516707
07_POWER, 2011-12-01, 139.24,140.87,135.22,137.54,2206255
08_M_FUND, 2011-12-01, 6.31,6.39,6.13,6.18,4425750
09_BEXIMCO, 2011-12-01, 53.48,53.88,51.60,51.74,1901178
10_INS_LIFE, 2011-12-01, 97.65,98.65,94.82,95.57,152532
11_TEXTILE, 2011-12-01, 203.00,204.25,194.46,195.58,290861
12_ENGINEERING, 2011-12-01, 388.20,390.70,370.35,374.90,177067
13_FOOD, 2011-12-01, 14.65,14.82,14.03,14.19,1283910
14_PHARMA, 2011-12-01, 847.00,855.57,785.00,806.00,32484
15_CHEMICALS, 2011-12-01, 36.24,36.39,35.01,35.29,679913
16_SERVICES, 2011-12-01, 33.80,34.17,31.62,31.73,78398
17_TANNERY, 2011-12-01, 116.33,116.33,108.33,109.67,7750
18_CEREMICS, 2011-12-01, 200.50,202.75,196.50,198.00,18522
19_CORPBOND, 2011-12-01, 603.00,612.67,603.00,608.17,582
1JANATAMF, 2011-12-01, 7.40,7.50,7.30,7.30,131000
1STPRIMFMF, 2011-12-01, 19.00,19.60,18.90,18.90,265000
20_MISC, 2011-12-01, 48.11,49.01,46.71,47.15,271545
ACI, 2011-12-01, 223.50,223.50,203.00,211.00,9392
ACIFORMULA, 2011-12-01, 88.70,89.30,87.30,88.20,13500
ACIZCBOND, 2011-12-01, 810.00,830.00,810.00,820.50,52
ACTIVEFINE, 2011-12-01, 63.00,63.00,60.30,60.60,256240
AFTABAUTO, 2011-12-01, 199.80,202.90,187.10,188.50,728395
AGNISYSL, 2011-12-01, 38.50,38.50,36.40,36.60,201000
