00DSEGEN, 2011-12-04, 5236.75797,5239.35217,5146.66152,5161.23037,41741842
00DSETO, 2011-12-04, 5236.75797,5239.35217,5146.66152,5161.23037,2102.04638
01_BANK_ALL, 2011-12-04, 24.02,24.36,23.67,23.85,64791300
02_IT, 2011-12-04, 51.17,51.65,50.03,50.37,1021940
03_FINANCE, 2011-12-04, 327.69,330.77,320.64,323.41,974782
04_INS_GEN, 2011-12-04, 241.04,247.67,236.52,240.96,685970
05_MNC, 2011-12-04, 242.44,244.64,236.71,239.57,763301
06_CEMENT, 2011-12-04, 65.24,65.78,63.47,63.75,18237729
07_POWER, 2011-12-04, 113.61,116.15,112.15,114.65,10240283
08_M_FUND, 2011-12-04, 25.44,25.87,24.54,24.93,3721402
09_BEXIMCO, 2011-12-04, 52.27,52.91,51.22,51.51,4306953
10_INS_LIFE, 2011-12-04, 128.64,129.39,126.63,127.37,302714
11_TEXTILE, 2011-12-04, 218.87,222.59,213.63,215.32,1463148
12_ENGINEERING, 2011-12-04, 406.97,414.83,400.98,406.85,1078564
13_FOOD, 2011-12-04, 22.01,22.42,21.51,21.74,2208020
14_PHARMA, 2011-12-04, 844.96,874.40,836.10,856.43,174720
15_CHEMICALS, 2011-12-04, 41.72,42.66,41.02,41.57,1732875
16_SERVICES, 2011-12-04, 35.88,36.34,34.88,35.14,6156925
17_TANNERY, 2011-12-04, 253.37,256.87,244.63,248.53,125000
18_CEREMICS, 2011-12-04, 235.68,236.25,225.45,226.28,2187630
19_CORPBOND, 2011-12-04, 602.67,613.33,600.17,606.92,3830
1JANATAMF, 2011-12-04, 7.20,7.40,7.20,7.20,70500
1STBSRS, 2011-12-04, 100.00,100.00,100.00,100.00,500
1STPRIMFMF, 2011-12-04, 18.80,19.20,18.50,18.50,96500
20_MISC, 2011-12-04, 55.08,55.21,52.82,53.63,1324849
5THICB, 2011-12-04, 151.10,151.10,151.10,151.10,500
6THICB, 2011-12-04, 49.90,50.00,47.00,47.00,21500
ABBANK, 2011-12-04, 70.20,72.00,67.40,69.30,232860
ACI, 2011-12-04, 207.50,216.70,207.50,209.80,3350
ACIFORMULA, 2011-12-04, 84.00,88.80,84.00,86.90,21600
ACIZCBOND, 2011-12-04, 805.00,830.00,805.00,821.50,160
ACTIVEFINE, 2011-12-04, 60.00,61.00,58.20,58.80,200600
AFTABAUTO, 2011-12-04, 185.50,185.90,179.00,180.20,456604
AGNISYSL, 2011-12-04, 37.50,37.50,35.70,35.80,250250
AGRANINS, 2011-12-04, 38.20,40.80,38.20,39.20,24500
AIBL1STIMF, 2011-12-04, 7.60,8.00,7.60,7.90,35500
AIMS1STMF, 2011-12-04, 50.00,50.00,47.00,47.40,247525
AL-HAJTEX, 2011-12-04, 45.90,45.90,44.80,45.00,20250
ALARABANK, 2011-12-04, 34.00,34.60,33.60,34.00,340890
ALLTEX, 2011-12-04, 16.10,16.90,15.80,16.00,543500
AMBEEPHA, 2011-12-04, 315.10,325.50,310.00,321.40,3650
AMCL(PRAN), 2011-12-04, 122.10,130.00,122.10,126.00,2100
ANLIMAYARN, 2011-12-04, 29.70,29.70,27.70,28.50,92500
ANWARGALV, 2011-12-04, 21.60,21.60,20.40,20.50,18500
APEXADELFT, 2011-12-04, 312.80,312.80,293.60,296.90,17600
APEXFOODS, 2011-12-04, 74.90,74.90,69.30,70.90,1050
APEXSPINN, 2011-12-04, 84.00,84.00,77.00,79.20,1200
APEXTANRY, 2011-12-04, 125.30,128.80,123.30,125.70,104600
ARAMIT, 2011-12-04, 255.00,255.00,245.60,247.90,3550
ARAMITCEM, 2011-12-04, 90.80,93.50,90.80,91.60,3000
ASIAINS, 2011-12-04, 55.40,56.00,54.20,54.80,97875
ASIAPACINS, 2011-12-04, 41.80,41.80,38.40,38.90,105600
ATLASBANG, 2011-12-04, 251.00,256.00,251.00,255.20,12017
AZIZPIPES, 2011-12-04, 27.90,27.90,25.50,25.70,1700
BANGAS, 2011-12-04, 154.00,157.00,146.60,148.90,15200
BANKASIA, 2011-12-04, 39.70,39.70,38.80,39.10,192100
BATASHOE, 2011-12-04, 618.60,624.80,618.00,622.70,8400
BATBC, 2011-12-04, 600.10,601.00,594.00,599.90,1551
BAYLEASING, 2011-12-04, 69.40,71.50,68.00,68.20,78550
BDAUTOCA, 2011-12-04, 38.10,40.00,37.50,38.40,13400
BDCOM, 2011-12-04, 27.90,28.60,26.90,27.10,186526
BDFINANCE, 2011-12-04, 64.00,64.10,62.60,62.80,33190
BDLAMPS, 2011-12-04, 142.30,143.00,142.00,142.50,1100
BDTHAI, 2011-12-04, 57.10,58.50,55.30,55.70,255400
BDWELDING, 2011-12-04, 45.10,46.00,43.40,43.80,169000
BEACHHATCH, 2011-12-04, 38.00,39.30,37.80,38.10,162500
BEACONPHAR, 2011-12-04, 26.10,26.90,26.10,26.30,205000
BEDL, 2011-12-04, 41.00,42.60,41.00,42.10,113520
BEXIMCO, 2011-12-04, 121.20,123.00,119.00,119.50,611999
BGIC, 2011-12-04, 48.10,49.90,47.60,47.90,117120
BIFC, 2011-12-04, 42.00,45.50,42.00,43.00,39300
BOC, 2011-12-04, 613.20,637.00,613.20,632.00,650
BRACBANK, 2011-12-04, 45.50,45.50,44.20,45.00,106600
BSC, 2011-12-04, 700.00,704.00,649.00,658.50,99025
BSRMSTEEL, 2011-12-04, 107.00,108.00,101.50,102.50,134000
BXPHARMA, 2011-12-04, 96.20,97.00,95.10,95.70,403447
BXSYNTH, 2011-12-04, 40.70,40.70,38.20,38.50,313030
CENTRALINS, 2011-12-04, 56.00,56.50,55.00,55.50,4200
CITYBANK, 2011-12-04, 57.00,57.00,51.20,52.90,972905
CITYGENINS, 2011-12-04, 39.00,41.00,38.70,39.60,73116
CMCKAMAL, 2011-12-04, 39.50,40.00,38.60,38.80,563087
CONFIDCEM, 2011-12-04, 117.10,120.00,116.00,116.60,57829
CONTININS, 2011-12-04, 38.20,39.90,37.60,38.60,79000
CTGVEG, 2011-12-04, 233.00,240.00,230.00,233.00,11400
DACCADYE, 2011-12-04, 41.00,42.10,40.30,40.50,101500
DAFODILCOM, 2011-12-04, 22.00,22.50,21.60,21.90,139114
DBH, 2011-12-04, 100.00,100.00,96.20,97.90,19000
DBH1STMF, 2011-12-04, 8.40,8.80,8.40,8.50,148000
DELTALIFE, 2011-12-04, 2793.30,2793.30,2793.30,2793.30,50
DELTASPINN, 2011-12-04, 34.50,35.40,33.10,34.00,108000
DESCO, 2011-12-04, 117.90,117.90,112.20,114.90,42900
DESHBANDHU, 2011-12-04, 34.70,35.30,34.10,35.00,247500
DHAKABANK, 2011-12-04, 44.10,44.80,43.90,44.00,197810
DHAKAINS, 2011-12-04, 86.10,91.00,86.10,88.90,8500
DSHGARME, 2011-12-04, 48.10,50.90,47.80,49.50,9000
DULAMIACOT, 2011-12-04, 17.20,17.20,15.40,16.60,52100
DUTCHBANGL, 2011-12-04, 135.10,135.10,131.90,133.00,21000
EASTERNINS, 2011-12-04, 52.50,52.90,51.20,51.50,10000
EASTLAND, 2011-12-04, 83.00,83.00,78.00,79.00,51000
EBL, 2011-12-04, 65.00,66.70,65.00,65.80,501731
EBL1STMF, 2011-12-04, 10.20,10.20,10.00,10.10,46500
ECABLES, 2011-12-04, 51.00,52.50,51.00,52.20,600
EHL, 2011-12-04, 67.10,70.80,67.10,69.60,608000
EXIMBANK, 2011-12-04, 28.80,28.80,27.90,28.00,571492
FAREASTLIF, 2011-12-04, 152.50,155.70,151.80,154.10,41130
FASFIN, 2011-12-04, 45.80,45.80,43.60,44.60,44500
FEDERALINS, 2011-12-04, 41.00,41.90,40.00,40.40,106380
FINEFOODS, 2011-12-04, 45.80,45.80,43.90,44.10,45500
FIRSTSBANK, 2011-12-04, 26.10,26.50,25.70,25.80,394566
FLEASEINT, 2011-12-04, 75.40,75.90,70.00,71.10,62000
FUWANGCER, 2011-12-04, 45.00,45.50,42.70,42.80,2121700
FUWANGFOOD, 2011-12-04, 50.00,50.00,48.10,48.30,575620
GLAXOSMITH, 2011-12-04, 672.00,672.00,623.00,629.00,500
GLOBALINS, 2011-12-04, 45.00,45.00,43.30,44.00,25500
GOLDENSON, 2011-12-04, 60.00,60.30,58.10,58.40,166300
GP, 2011-12-04, 161.10,161.80,159.10,160.00,277600
GQBALLPEN, 2011-12-04, 167.80,167.80,160.00,164.80,18000
GRAMEEN1, 2011-12-04, 48.50,51.70,48.50,49.00,143000
GRAMEENS2, 2011-12-04, 17.60,18.00,17.50,17.70,192800
GREENDELMF, 2011-12-04, 7.00,7.00,6.90,6.90,78500
GREENDELT, 2011-12-04, 147.30,152.50,147.00,152.30,8700
HAKKANIPUL, 2011-12-04, 31.00,31.00,31.00,31.00,2500
HEIDELBCEM, 2011-12-04, 241.00,242.00,240.20,240.80,1060
HRTEX, 2011-12-04, 37.80,40.00,36.80,38.60,84000
IBBLPBOND, 2011-12-04, 1003.00,1010.00,995.50,999.25,3670
ICB, 2011-12-04, 1675.00,1770.00,1675.00,1755.50,3735
ICB1STNRB, 2011-12-04, 29.20,30.90,29.10,29.60,12000
ICB2NDNRB, 2011-12-04, 14.80,14.80,14.20,14.40,38500
ICB3RDNRB, 2011-12-04, 7.80,8.10,7.60,7.80,432500
ICBAMCL2ND, 2011-12-04, 9.50,9.80,9.40,9.50,17000
ICBEPMF1S1, 2011-12-04, 8.90,8.90,8.70,8.70,227500
ICBIBANK, 2011-12-04, 10.10,10.20,10.00,10.00,116600
ICBISLAMIC, 2011-12-04, 22.00,22.00,21.20,21.40,15000
IDLC, 2011-12-04, 147.80,147.80,139.10,141.40,16410
IFIC, 2011-12-04, 68.70,71.30,68.70,69.80,82350
IFIC1STMF, 2011-12-04, 7.90,7.90,7.80,7.80,180500
IFILISLMF1, 2011-12-04, 6.40,6.40,6.20,6.30,210500
ILFSL, 2011-12-04, 48.00,48.00,45.00,45.20,225500
IMAMBUTTON, 2011-12-04, 17.70,17.90,16.90,17.20,37500
INTECH, 2011-12-04, 29.00,30.00,28.80,29.00,146300
IPDC, 2011-12-04, 30.20,31.60,29.00,29.20,66000
ISLAMIBANK, 2011-12-04, 51.40,53.50,51.40,52.70,403980
ISLAMICFIN, 2011-12-04, 34.20,35.00,34.00,34.10,34500
ISLAMIINS, 2011-12-04, 43.60,43.60,40.50,41.10,24500
ISNLTD, 2011-12-04, 29.50,29.50,28.10,28.40,22150
JAMUNABANK, 2011-12-04, 34.00,34.50,33.90,34.00,494741
JAMUNAOIL, 2011-12-04, 237.90,238.00,231.00,236.50,127160
JANATAINS, 2011-12-04, 344.50,358.00,344.25,349.25,4280
KARNAPHULI, 2011-12-04, 49.40,51.00,49.00,49.60,52020
KAY&QUE, 2011-12-04, 40.80,40.80,36.70,37.90,65000
KEYACOSMET, 2011-12-04, 62.60,63.30,61.50,61.60,148800
KOHINOOR, 2011-12-04, 167.50,167.50,167.50,167.50,500
KPCL, 2011-12-04, 62.60,63.50,62.00,62.20,76954
LAFSURCEML, 2011-12-04, 32.50,32.50,28.90,29.30,1787000
LANKABAFIN, 2011-12-04, 151.00,151.50,150.00,150.80,79000
LEGACYFOOT, 2011-12-04, 32.20,32.90,31.70,32.30,28000
LIBRAINFU, 2011-12-04, 280.00,280.00,280.00,280.00,200
LRGLOBMF1, 2011-12-04, 9.60,9.60,9.60,9.60,15000
MAKSONSPIN, 2011-12-04, 32.50,33.80,32.20,32.70,521500
MALEKSPIN, 2011-12-04, 34.20,35.00,34.00,34.10,350500
MARICO, 2011-12-04, 370.50,384.00,370.00,380.90,11050
MBL1STMF, 2011-12-04, 8.50,8.50,8.50,8.50,500
MEGCONMILK, 2011-12-04, 23.30,24.80,23.00,23.90,67500
MEGHNACEM, 2011-12-04, 126.00,126.00,122.00,122.60,28400
MEGHNALIFE, 2011-12-04, 185.00,187.90,180.10,181.40,65860
MEGHNAPET, 2011-12-04, 11.40,12.00,11.40,11.70,1000
MERCANBANK, 2011-12-04, 33.80,34.00,32.20,32.50,2041640
MERCINS, 2011-12-04, 37.60,40.60,37.60,39.40,83500
METROSPIN, 2011-12-04, 38.20,38.40,37.00,37.10,61200
MICEMENT, 2011-12-04, 111.90,111.90,106.80,107.10,240900
MIDASFIN, 2011-12-04, 58.00,58.00,50.60,52.40,16000
MIRACLEIND, 2011-12-04, 25.00,25.00,23.80,24.10,92549
MITHUNKNIT, 2011-12-04, 102.00,103.00,93.30,94.60,19000
MJLBD, 2011-12-04, 97.00,100.00,96.30,98.00,247580
MODERNDYE, 2011-12-04, 45.10,47.10,45.10,45.20,750
MONNOCERA, 2011-12-04, 56.70,57.50,54.00,54.40,42150
MPETROLEUM, 2011-12-04, 162.00,162.00,157.00,158.40,108370
MTBL, 2011-12-04, 33.20,34.50,33.10,33.20,163040
NATLIFEINS, 2011-12-04, 364.00,373.90,357.50,362.10,1350
NAVANACNG, 2011-12-04, 80.10,84.50,80.10,82.70,30224
NBL, 2011-12-04, 65.00,65.00,64.00,64.20,522438
NCCBANK, 2011-12-04, 29.50,30.20,29.50,29.50,333640
NHFIL, 2011-12-04, 97.50,97.50,90.00,94.50,3000
NITOLINS, 2011-12-04, 46.80,47.10,46.30,46.50,17000
NORTHRNINS, 2011-12-04, 45.00,45.00,43.60,44.30,37500
NPOLYMAR, 2011-12-04, 62.00,62.00,55.30,56.20,8500
NTC, 2011-12-04, 508.00,508.80,508.00,508.50,1800
NTLTUBES, 2011-12-04, 68.30,69.90,68.00,68.90,4000
OCL, 2011-12-04, 69.00,69.20,65.80,66.00,14625
OLYMPIC, 2011-12-04, 184.00,185.00,176.50,183.50,192500
ONEBANKLTD, 2011-12-04, 46.60,48.00,46.20,46.60,471790
ORIONINFU, 2011-12-04, 52.90,53.90,49.00,49.60,132800
PARAMOUNT, 2011-12-04, 34.90,37.80,34.90,35.30,37500
PEOPLESINS, 2011-12-04, 39.60,39.90,37.90,38.70,74000
PF1STMF, 2011-12-04, 6.90,7.00,6.90,6.90,82000
PHARMAID, 2011-12-04, 166.00,166.00,158.50,159.50,12850
PHENIXINS, 2011-12-04, 75.90,76.50,73.10,73.60,39812
PHOENIXFIN, 2011-12-04, 68.40,68.40,66.10,66.40,32500
PHPMF1, 2011-12-04, 6.80,7.00,6.80,6.90,151000
PIONEERINS, 2011-12-04, 72.30,72.30,72.20,72.20,1500
PLFSL, 2011-12-04, 70.10,71.50,68.70,68.90,325611
POPULAR1MF, 2011-12-04, 7.10,7.10,6.90,6.90,91000
POPULARLIF, 2011-12-04, 243.20,243.20,243.00,243.10,2500
POWERGRID, 2011-12-04, 71.50,72.00,67.50,70.80,45150
PRAGATIINS, 2011-12-04, 66.40,66.70,66.30,66.50,1700
PRAGATILIF, 2011-12-04, 186.00,186.00,177.60,180.50,3500
