00DSEGEN, 2011-12-08, 5031.18862,5073.64901,4926.60265,4932.30011,42165239
00DSETO, 2011-12-08, 5031.18862,5073.64901,4926.60265,4932.30011,2024.164816
01_BANK_ALL, 2011-12-08, 23.81,23.97,22.97,23.07,63932871
02_IT, 2011-12-08, 51.65,52.32,49.00,49.28,1515170
03_FINANCE, 2011-12-08, 323.00,323.35,301.57,305.00,1073762
04_INS_GEN, 2011-12-08, 237.81,239.64,226.73,228.71,848733
05_MNC, 2011-12-08, 367.28,370.09,360.17,363.93,1483000
06_CEMENT, 2011-12-08, 63.27,63.85,60.74,61.19,16953473
07_POWER, 2011-12-08, 136.13,136.72,133.09,133.77,4936837
08_M_FUND, 2011-12-08, 23.29,23.41,22.32,22.41,6256232
09_BEXIMCO, 2011-12-08, 51.38,51.69,49.29,49.40,5171861
10_INS_LIFE, 2011-12-08, 127.46,129.16,122.18,123.98,407981
11_TEXTILE, 2011-12-08, 230.53,232.58,221.05,222.46,991592
12_ENGINEERING, 2011-12-08, 390.06,392.56,374.17,376.11,886630
13_FOOD, 2011-12-08, 22.30,22.71,21.44,21.68,2869700
14_PHARMA, 2011-12-08, 849.97,870.11,838.97,846.21,232011
15_CHEMICALS, 2011-12-08, 35.46,35.58,32.75,33.19,1653279
16_SERVICES, 2011-12-08, 34.63,34.64,32.86,33.03,2892050
17_TANNERY, 2011-12-08, 242.30,245.67,233.83,235.53,65415
18_CEREMICS, 2011-12-08, 222.15,225.03,212.90,213.97,1548450
19_CORPBOND, 2011-12-08, 981.67,985.00,979.67,982.92,9079
1JANATAMF, 2011-12-08, 7.10,7.20,7.00,7.00,66500
1STBSRS, 2011-12-08, 94.10,94.10,89.60,91.70,12000
1STPRIMFMF, 2011-12-08, 18.50,18.50,18.00,18.20,57000
20_MISC, 2011-12-08, 53.52,54.70,52.19,53.09,1128120
6THICB, 2011-12-08, 46.10,46.10,45.40,45.70,2500
ABBANK, 2011-12-08, 69.00,69.50,66.10,66.40,191140
ACI, 2011-12-08, 201.70,204.70,200.10,200.70,3910
ACIFORMULA, 2011-12-08, 87.80,87.80,80.00,82.20,15500
ACIZCBOND, 2011-12-08, 820.00,824.00,814.00,818.50,104
ACTIVEFINE, 2011-12-08, 59.70,59.80,56.00,56.40,193600
AFTABAUTO, 2011-12-08, 146.50,146.80,138.60,139.00,230700
AGNISYSL, 2011-12-08, 37.70,37.90,34.70,34.90,409500
AGRANINS, 2011-12-08, 39.00,39.30,36.00,36.90,25200
AIBL1STIMF, 2011-12-08, 7.60,7.80,7.50,7.60,14000
AIMS1STMF, 2011-12-08, 44.20,44.20,41.70,41.80,212925
AL-HAJTEX, 2011-12-08, 44.70,44.70,43.20,43.30,19500
ALARABANK, 2011-12-08, 33.90,33.90,32.80,32.90,336872
AMBEEPHA, 2011-12-08, 313.50,323.00,310.00,313.10,3200
AMCL(PRAN), 2011-12-08, 118.00,126.50,118.00,120.30,3525
ANLIMAYARN, 2011-12-08, 27.80,28.00,26.50,26.50,75500
ANWARGALV, 2011-12-08, 21.90,22.00,20.80,21.70,9500
APEXADELFT, 2011-12-08, 295.90,295.90,280.50,283.80,6200
APEXFOODS, 2011-12-08, 70.00,72.00,65.50,65.70,14200
APEXTANRY, 2011-12-08, 120.00,121.10,115.00,115.80,52800
ARAMIT, 2011-12-08, 242.00,250.00,240.30,245.90,4500
