00DSEGEN, 2011-12-07, 5051.67399,5086.1619,4910.15888,5031.18862,58117309
00DSETO, 2011-12-07, 5051.67399,5086.1619,4910.15888,5031.18862,2744.309386
01_BANK_ALL, 2011-12-07, 23.31,24.03,22.79,23.59,84533298
02_IT, 2011-12-07, 48.73,51.17,47.78,50.65,1975736
03_FINANCE, 2011-12-07, 311.90,321.82,302.21,313.90,1615413
04_INS_GEN, 2011-12-07, 228.01,240.01,221.74,233.53,1209620
05_MNC, 2011-12-07, 362.10,371.14,354.55,360.32,970600
06_CEMENT, 2011-12-07, 61.07,63.85,59.61,62.37,24704340
07_POWER, 2011-12-07, 136.82,137.99,133.69,136.06,7961283
08_M_FUND, 2011-12-07, 23.11,23.86,22.10,23.13,6371105
09_BEXIMCO, 2011-12-07, 49.96,51.36,48.69,50.53,5290141
10_INS_LIFE, 2011-12-07, 124.82,128.89,121.17,126.34,749281
11_TEXTILE, 2011-12-07, 231.77,239.83,225.12,233.80,1890095
12_ENGINEERING, 2011-12-07, 383.98,394.67,373.87,386.47,1138791
13_FOOD, 2011-12-07, 20.62,22.01,20.21,21.45,2937012
14_PHARMA, 2011-12-07, 829.10,875.59,821.39,861.70,227808
15_CHEMICALS, 2011-12-07, 33.15,35.53,32.88,34.52,2700390
16_SERVICES, 2011-12-07, 33.81,35.16,33.23,34.58,2658767
17_TANNERY, 2011-12-07, 239.73,247.70,231.33,243.37,80700
18_CEREMICS, 2011-12-07, 217.70,225.05,210.85,220.15,1335528
19_CORPBOND, 2011-12-07, 959.00,962.33,953.50,958.83,2290
1JANATAMF, 2011-12-07, 7.10,7.20,7.00,7.10,184000
1STPRIMFMF, 2011-12-07, 18.30,18.70,18.00,18.30,97500
20_MISC, 2011-12-07, 52.41,53.58,50.40,51.84,1257775
6THICB, 2011-12-07, 46.70,48.20,44.00,46.10,7700
8THICB, 2011-12-07, 49.50,54.30,49.50,52.70,1500
ABBANK, 2011-12-07, 66.00,70.50,64.20,68.90,348990
ACI, 2011-12-07, 202.00,206.80,198.10,205.60,8080
ACIFORMULA, 2011-12-07, 82.70,86.90,82.70,85.10,13000
ACIZCBOND, 2011-12-07, 821.00,830.00,821.00,827.50,260
ACTIVEFINE, 2011-12-07, 55.10,60.50,54.80,58.90,286575
AFTABAUTO, 2011-12-07, 148.00,150.00,140.00,144.70,600885
AGNISYSL, 2011-12-07, 33.20,37.00,32.60,36.70,504250
AGRANINS, 2011-12-07, 35.80,38.80,35.20,37.90,52150
AIBL1STIMF, 2011-12-07, 7.60,7.70,7.60,7.60,9000
AIMS1STMF, 2011-12-07, 44.00,45.90,41.30,44.20,400250
AL-HAJTEX, 2011-12-07, 44.80,44.80,43.00,43.30,14100
ALARABANK, 2011-12-07, 33.60,33.80,32.50,33.30,694260
ALLTEX, 2011-12-07, 15.10,15.70,14.50,15.30,602000
AMBEEPHA, 2011-12-07, 301.00,326.90,301.00,319.70,3900
AMCL(PRAN), 2011-12-07, 115.60,124.00,115.60,120.30,16330
ANLIMAYARN, 2011-12-07, 27.00,28.40,26.30,27.70,69000
ANWARGALV, 2011-12-07, 21.20,21.90,21.00,21.20,16000
APEXADELFT, 2011-12-07, 299.90,299.90,280.00,292.50,19600
APEXFOODS, 2011-12-07, 64.10,71.00,62.70,69.40,5000
APEXSPINN, 2011-12-07, 77.60,77.70,72.00,75.20,1600
APEXTANRY, 2011-12-07, 119.30,124.20,116.00,121.60,56800
ARAMIT, 2011-12-07, 240.00,245.00,234.00,238.30,2950
ARAMITCEM, 2011-12-07, 83.60,88.90,83.00,85.50,26200
ASIAINS, 2011-12-07, 53.00,55.40,51.60,54.30,145999
ASIAPACINS, 2011-12-07, 37.10,39.80,35.80,38.20,199000
ATLASBANG, 2011-12-07, 247.50,249.80,243.10,246.30,16154
AZIZPIPES, 2011-12-07, 27.40,27.40,24.90,26.50,6900
BANGAS, 2011-12-07, 105.20,117.00,103.50,112.10,19350
BANKASIA, 2011-12-07, 38.00,38.40,37.20,38.10,95580
BATASHOE, 2011-12-07, 621.50,621.50,602.00,603.70,3800
BATBC, 2011-12-07, 589.30,606.00,589.00,595.10,1100
BAYLEASING, 2011-12-07, 64.00,67.00,62.90,65.60,208810
BDAUTOCA, 2011-12-07, 35.50,37.90,34.60,37.00,26850
BDCOM, 2011-12-07, 25.70,28.80,25.70,28.50,252123
BDFINANCE, 2011-12-07, 59.00,62.40,57.90,60.50,96024
BDLAMPS, 2011-12-07, 137.30,140.00,137.30,138.00,2750
BDTHAI, 2011-12-07, 52.50,55.00,50.00,53.50,372300
BDWELDING, 2011-12-07, 41.30,46.00,40.70,44.00,304650
BEACHHATCH, 2011-12-07, 35.80,38.30,35.30,37.50,236075
