00DSEGEN, 2011-12-12, 4846.80545,4904.41915,4816.22104,4849.94916,38155114
00DSETO, 2011-12-12, 4846.80545,4904.41915,4816.22104,4849.94916,1978.92704
01_BANK_ALL, 2011-12-12, 22.98,23.20,22.59,22.82,55861766
02_IT, 2011-12-12, 48.68,49.63,48.00,48.57,1124487
03_FINANCE, 2011-12-12, 296.08,302.46,292.21,295.85,1206745
04_INS_GEN, 2011-12-12, 222.97,230.21,220.89,225.51,859067
05_MNC, 2011-12-12, 274.41,275.69,269.85,271.15,711200
06_CEMENT, 2011-12-12, 59.93,60.98,58.88,59.67,10723691
07_POWER, 2011-12-12, 130.63,134.12,129.68,132.10,9130200
08_M_FUND, 2011-12-12, 21.73,22.11,21.46,21.73,3133475
09_BEXIMCO, 2011-12-12, 50.07,50.35,49.16,49.43,4216879
10_INS_LIFE, 2011-12-12, 122.18,125.69,121.09,123.32,1185416
11_TEXTILE, 2011-12-12, 204.79,210.03,200.85,205.08,1227021
12_ENGINEERING, 2011-12-12, 363.01,371.21,358.30,363.83,772645
13_FOOD, 2011-12-12, 22.20,22.87,21.93,22.42,2009700
14_PHARMA, 2011-12-12, 855.71,876.86,834.21,855.59,208950
15_CHEMICALS, 2011-12-12, 32.33,33.23,32.06,32.60,2873002
16_SERVICES, 2011-12-12, 32.38,32.98,31.77,32.20,5236888
17_TANNERY, 2011-12-12, 233.33,240.47,230.77,234.20,75600
18_CEREMICS, 2011-12-12, 206.72,211.00,205.05,208.35,1521478
19_CORPBOND, 2011-12-12, 951.67,956.33,948.00,955.58,5524
1JANATAMF, 2011-12-12, 6.90,7.10,6.90,7.00,79500
1STBSRS, 2011-12-12, 85.00,85.00,84.50,84.70,1000
1STPRIMFMF, 2011-12-12, 18.30,18.30,18.00,18.00,21500
20_MISC, 2011-12-12, 53.17,54.07,51.85,52.96,1032255
6THICB, 2011-12-12, 46.50,46.50,46.50,46.50,200
8THICB, 2011-12-12, 52.00,52.00,52.00,52.00,500
ABBANK, 2011-12-12, 65.90,65.90,64.10,64.70,209570
ACI, 2011-12-12, 200.00,206.00,199.00,200.80,5750
ACIFORMULA, 2011-12-12, 81.50,82.80,81.50,81.80,15400
ACIZCBOND, 2011-12-12, 825.00,835.50,814.00,833.50,984
ACTIVEFINE, 2011-12-12, 54.60,56.00,53.20,54.90,171200
AFTABAUTO, 2011-12-12, 134.80,135.60,132.20,133.30,289820
AGNISYSL, 2011-12-12, 33.50,35.00,33.40,34.20,330000
AGRANINS, 2011-12-12, 34.30,36.40,34.30,36.10,74050
AIMS1STMF, 2011-12-12, 39.90,40.90,39.60,40.10,189150
AL-HAJTEX, 2011-12-12, 42.00,45.00,41.90,43.50,29350
ALARABANK, 2011-12-12, 32.70,32.80,32.30,32.50,247777
ALLTEX, 2011-12-12, 14.00,14.70,13.80,14.00,187100
AMBEEPHA, 2011-12-12, 320.00,328.00,308.00,319.60,6950
AMCL(PRAN), 2011-12-12, 122.60,122.60,119.10,120.80,200
ANLIMAYARN, 2011-12-12, 25.00,26.40,24.90,25.30,88500
ANWARGALV, 2011-12-12, 21.80,21.90,21.60,21.70,4500
APEXADELFT, 2011-12-12, 278.00,285.50,278.00,279.20,25400
APEXFOODS, 2011-12-12, 66.80,69.40,64.10,67.40,7700
APEXSPINN, 2011-12-12, 80.80,81.00,79.90,80.60,5800
APEXTANRY, 2011-12-12, 112.00,113.90,109.30,110.40,46400
ARAMIT, 2011-12-12, 247.00,249.10,239.00,242.70,2250
ARAMITCEM, 2011-12-12, 89.00,90.90,88.00,89.70,24500
ASIAINS, 2011-12-12, 52.90,53.10,51.30,52.00,114442
ASIAPACINS, 2011-12-12, 35.00,37.10,35.00,36.40,93000
ATLASBANG, 2011-12-12, 230.00,234.00,227.20,229.30,10900
AZIZPIPES, 2011-12-12, 25.50,25.50,24.00,24.60,5550
BANGAS, 2011-12-12, 132.50,139.50,129.50,132.20,16650
BANKASIA, 2011-12-12, 37.80,38.40,34.70,35.90,162050
BATASHOE, 2011-12-12, 618.00,618.00,599.00,600.20,7200
BATBC, 2011-12-12, 600.00,601.00,598.00,599.50,1450
BAYLEASING, 2011-12-12, 63.00,63.50,62.00,62.20,206500
BDAUTOCA, 2011-12-12, 34.20,37.60,34.20,37.50,36900
BDCOM, 2011-12-12, 26.70,27.50,26.20,26.70,114000
BDFINANCE, 2011-12-12, 55.60,57.00,55.60,56.10,48351
BDLAMPS, 2011-12-12, 135.00,143.50,135.00,140.80,3650
BDTHAI, 2011-12-12, 49.40,52.30,49.40,51.00,255910
BDWELDING, 2011-12-12, 41.90,43.10,40.70,42.30,210500
BEACHHATCH, 2011-12-12, 35.40,36.40,34.60,35.30,103000
BEACONPHAR, 2011-12-12, 26.00,26.00,25.00,25.30,192500
BEDL, 2011-12-12, 39.50,40.50,39.10,39.50,83200
BERGERPBL, 2011-12-12, 504.00,507.00,504.00,506.20,400
BEXIMCO, 2011-12-12, 114.80,114.80,112.70,113.10,588611
BGIC, 2011-12-12, 45.30,46.50,44.60,45.40,155430
BIFC, 2011-12-12, 39.20,40.80,38.90,39.80,37027
BOC, 2011-12-12, 610.40,615.90,610.00,612.70,6100
BRACBANK, 2011-12-12, 41.20,42.00,41.10,41.70,201510
BRACSCBOND, 2011-12-12, 1029.50,1029.50,1029.50,1029.50,5
BSC, 2011-12-12, 554.00,564.50,548.00,555.75,37905
BSRMSTEEL, 2011-12-12, 94.20,97.50,94.20,97.10,126500
BXPHARMA, 2011-12-12, 95.00,95.70,93.60,94.10,409850
BXSYNTH, 2011-12-12, 35.50,36.70,35.00,35.60,296100
CENTRALINS, 2011-12-12, 52.40,55.00,51.80,53.00,9560
CITYBANK, 2011-12-12, 50.80,51.10,49.70,50.20,643233
CITYGENINS, 2011-12-12, 35.60,37.00,35.30,36.30,90688
CMCKAMAL, 2011-12-12, 36.50,36.90,35.50,36.10,550160
CONFIDCEM, 2011-12-12, 109.50,111.40,107.80,108.60,72891
CONTININS, 2011-12-12, 35.00,37.00,35.00,35.90,107370
CTGVEG, 2011-12-12, 256.00,279.90,254.00,272.10,31300
DACCADYE, 2011-12-12, 37.00,38.90,37.00,37.20,88500
DAFODILCOM, 2011-12-12, 20.90,21.10,20.40,20.60,112006
DBH, 2011-12-12, 80.00,83.00,79.00,79.90,64500
DBH1STMF, 2011-12-12, 8.00,8.20,8.00,8.10,265000
DELTALIFE, 2011-12-12, 2598.00,2600.00,2598.00,2599.20,900
DELTASPINN, 2011-12-12, 30.50,31.20,30.00,30.10,166000
DESCO, 2011-12-12, 105.00,108.50,102.00,102.80,59500
DESHBANDHU, 2011-12-12, 33.00,33.30,32.10,32.30,242500
DHAKABANK, 2011-12-12, 41.50,42.20,41.50,41.60,184227
DHAKAINS, 2011-12-12, 81.60,81.70,80.00,81.30,19000
DSHGARME, 2011-12-12, 49.80,49.90,48.20,48.80,4200
DULAMIACOT, 2011-12-12, 16.00,16.60,15.90,16.10,16900
DUTCHBANGL, 2011-12-12, 130.00,130.00,125.70,126.20,28320
EASTERNINS, 2011-12-12, 47.00,48.80,46.10,46.70,25910
