00DSEGEN, 2011-11-29, 5225.31273,5263.68492,5138.64027,5154.68110,37410712
00DSETO, 2011-11-29, 5225.31273,5263.68492,5138.64027,5154.68110,2553.959525
01_BANK_ALL, 2011-11-29, 48.52,49.30,47.05,47.63,16476572
02_IT, 2011-11-29, 53.68,54.30,50.72,51.32,1730315
03_FINANCE, 2011-11-29, 755.50,761.77,717.76,725.55,226695
04_INS_GEN, 2011-11-29, 586.12,596.43,565.71,575.39,209630
05_MNC, 2011-11-29, 524.99,528.76,515.68,521.31,115580
06_CEMENT, 2011-11-29, 123.27,124.47,117.67,119.75,3729688
07_POWER, 2011-11-29, 156.73,158.43,153.13,154.22,2133733
08_M_FUND, 2011-11-29, 22.59,22.77,22.08,22.23,4270935
09_BEXIMCO, 2011-11-29, 61.76,62.04,58.12,58.70,2243981
10_INS_LIFE, 2011-11-29, 181.55,182.74,178.04,179.70,180054
11_TEXTILE, 2011-11-29, 476.35,486.02,455.55,462.71,491267
12_ENGINEERING, 2011-11-29, 882.40,891.35,848.20,858.61,194633
13_FOOD, 2011-11-29, 105.74,106.95,103.64,104.69,1433960
14_PHARMA, 2011-11-29, 1619.14,1624.86,1547.75,1560.04,49801
15_CHEMICALS, 2011-11-29, 71.73,71.74,68.50,69.11,552967
16_SERVICES, 2011-11-29, 69.32,69.55,66.58,67.17,329174
17_TANNERY, 2011-11-29, 1471.08,1531.00,1465.42,1497.00,17410
18_CEREMICS, 2011-11-29, 538.12,541.94,504.12,513.06,266751
19_CORPBOND, 2011-11-29, 600.33,613.33,600.33,612.25,4826
1JANATAMF, 2011-11-29, 7.30,7.50,7.00,7.20,163000
1STBSRS, 2011-11-29, 992.00,992.00,985.00,988.50,100
1STPRIMFMF, 2011-11-29, 19.00,19.00,18.30,18.30,118500
20_MISC, 2011-11-29, 98.59,99.00,93.12,94.91,344796
6THICB, 2011-11-29, 491.25,491.25,488.00,489.50,200
7THICB, 2011-11-29, 923.50,923.50,923.50,923.50,50
8THICB, 2011-11-29, 535.25,535.25,535.25,535.25,50
ABBANK, 2011-11-29, 700.00,718.00,690.00,696.25,30040
ACI, 2011-11-29, 212.00,214.00,210.00,211.40,6470
ACIFORMULA, 2011-11-29, 92.00,92.00,85.10,85.90,25700
ACIZCBOND, 2011-11-29, 801.00,830.00,801.00,829.00,736
ACTIVEFINE, 2011-11-29, 63.40,63.50,59.00,60.30,181575
AFTABAUTO, 2011-11-29, 188.00,192.00,176.00,177.80,228466
AGNISYSL, 2011-11-29, 39.40,39.50,36.20,36.60,369000
AGRANINS, 2011-11-29, 382.00,382.00,370.00,374.50,2650
AIBL1STIMF, 2011-11-29, 7.30,7.50,7.30,7.40,34000
AIMS1STMF, 2011-11-29, 5.21,5.27,4.97,5.01,2526250
ALARABANK, 2011-11-29, 34.50,34.80,33.50,33.80,467462
ALLTEX, 2011-11-29, 160.25,163.00,150.00,158.75,116500
AMBEEPHA, 2011-11-29, 343.50,343.50,311.00,314.00,8300
AMCL(PRAN), 2011-11-29, 1205.00,1230.00,1205.00,1217.25,241
ANLIMAYARN, 2011-11-29, 299.00,305.00,282.50,286.00,8900
ANWARGALV, 2011-11-29, 228.00,228.00,216.25,221.00,4000
APEXADELFT, 2011-11-29, 2910.00,3000.00,2900.00,2938.00,2100
APEXFOODS, 2011-11-29, 718.75,720.00,701.00,714.25,320
APEXSPINN, 2011-11-29, 820.00,845.00,820.00,832.50,40
APEXTANRY, 2011-11-29, 1180.25,1255.00,1180.25,1234.00,10290
ARAMIT, 2011-11-29, 269.00,269.00,251.00,256.90,1350
ARAMITCEM, 2011-11-29, 930.00,930.00,862.00,892.50,250
ASIAINS, 2011-11-29, 58.80,58.90,53.80,54.40,103186
ASIAPACINS, 2011-11-29, 391.25,408.00,384.00,389.75,20200
ATLASBANG, 2011-11-29, 263.00,263.00,250.00,253.00,21750
AZIZPIPES, 2011-11-29, 295.00,295.00,265.25,269.50,1765
BANGAS, 2011-11-29, 1507.00,1539.00,1500.00,1512.25,538
BANKASIA, 2011-11-29, 392.00,396.50,387.00,389.75,12000
BATASHOE, 2011-11-29, 619.00,620.00,610.00,616.40,4800
BATBC, 2011-11-29, 602.00,603.00,599.00,600.00,5750
BAYLEASING, 2011-11-29, 735.00,735.00,685.25,699.50,20829
BDAUTOCA, 2011-11-29, 388.00,412.00,377.00,381.50,4050
BDCOM, 2011-11-29, 30.30,32.00,28.30,29.50,224010
BDFINANCE, 2011-11-29, 68.00,68.60,64.00,64.50,69178
BDLAMPS, 2011-11-29, 1515.00,1521.00,1480.00,1499.25,215
BDTHAI, 2011-11-29, 608.00,608.00,571.00,574.00,38924
BDWELDING, 2011-11-29, 49.90,49.90,44.60,45.10,201000
BEACHHATCH, 2011-11-29, 41.00,41.20,38.10,38.50,161100
BEACONPHAR, 2011-11-29, 27.90,28.40,26.10,26.20,331000
BEDL, 2011-11-29, 45.80,45.80,41.70,42.30,103880
BERGERPBL, 2011-11-29, 550.00,550.00,540.00,548.80,550
BEXIMCO, 2011-11-29, 127.00,128.00,119.60,120.80,746489
BGIC, 2011-11-29, 51.30,51.50,48.00,48.40,221317
BIFC, 2011-11-29, 446.00,459.00,433.00,439.50,5950
BOC, 2011-11-29, 630.00,630.00,625.00,627.00,2210
BRACBANK, 2011-11-29, 448.00,455.00,447.00,450.50,37045
BSC, 2011-11-29, 1000.00,1000.00,928.75,928.75,265
BSRMSTEEL, 2011-11-29, 1038.00,1050.00,1025.50,1037.00,18040
BXPHARMA, 2011-11-29, 99.90,100.00,94.60,95.00,839783
BXSYNTH, 2011-11-29, 394.00,394.00,372.00,379.75,35162
CENTRALINS, 2011-11-29, 570.00,570.00,570.00,570.00,80
CITYBANK, 2011-11-29, 568.00,568.00,538.50,542.75,125331
CITYGENINS, 2011-11-29, 41.00,41.00,37.90,38.40,118940
CMCKAMAL, 2011-11-29, 42.00,42.50,38.90,39.20,943060
CONFIDCEM, 2011-11-29, 123.00,125.00,116.20,118.00,159131
CONTININS, 2011-11-29, 395.00,405.00,372.50,379.00,10115
CTGVEG, 2011-11-29, 2190.00,2250.00,2142.00,2200.00,700
DACCADYE, 2011-11-29, 43.30,44.40,41.10,41.70,130100
DAFODILCOM, 2011-11-29, 24.50,24.50,21.80,22.20,180570
DBH, 2011-11-29, 1018.00,1018.00,980.00,987.00,7066
DBH1STMF, 2011-11-29, 8.60,8.70,8.40,8.40,282500
DELTASPINN, 2011-11-29, 342.00,354.75,327.25,333.00,5700
DESCO, 2011-11-29, 1145.00,1160.00,1145.00,1150.50,4935
DESHBANDHU, 2011-11-29, 38.00,38.00,34.40,34.70,307500
DHAKABANK, 2011-11-29, 45.40,45.40,43.50,43.70,372422
DHAKAINS, 2011-11-29, 940.00,940.00,871.25,908.00,1250
DSHGARME, 2011-11-29, 515.00,515.00,483.25,485.75,1670
DULAMIACOT, 2011-11-29, 156.50,163.00,153.25,155.75,6410
DUTCHBANGL, 2011-11-29, 1335.00,1359.75,1330.00,1338.50,2700
EASTERNINS, 2011-11-29, 546.00,546.00,526.00,529.50,1460
EASTLAND, 2011-11-29, 760.25,799.00,760.25,784.00,8226
EASTRNLUB, 2011-11-29, 274.50,288.00,274.50,279.00,150
EBL, 2011-11-29, 69.00,69.80,64.50,64.90,440434
EBL1STMF, 2011-11-29, 10.50,10.50,10.00,10.10,203000
EBLNRBMF, 2011-11-29, 8.10,8.10,8.10,8.10,500
ECABLES, 2011-11-29, 551.00,551.00,548.00,549.25,330
EHL, 2011-11-29, 654.50,655.00,615.00,623.50,23200
EXIMBANK, 2011-11-29, 29.50,29.50,28.00,28.20,389523
FAREASTLIF, 2011-11-29, 159.90,159.90,152.90,154.30,44010
FASFIN, 2011-11-29, 441.00,459.50,431.00,435.25,7768
FEDERALINS, 2011-11-29, 43.90,44.90,40.00,40.90,171208
FINEFOODS, 2011-11-29, 49.50,51.00,45.00,45.60,108000
FIRSTSBANK, 2011-11-29, 26.20,26.40,25.80,25.90,409289
FLEASEINT, 2011-11-29, 769.00,769.00,730.25,732.50,12604
FUWANGCER, 2011-11-29, 440.00,444.00,418.50,424.50,238700
FUWANGFOOD, 2011-11-29, 51.50,52.80,49.00,49.50,885120
GEMINISEA, 2011-11-29, 1880.00,1880.00,1820.00,1836.25,110
GLAXOSMITH, 2011-11-29, 682.00,682.00,650.00,663.30,400
GLOBALINS, 2011-11-29, 465.00,465.00,440.00,452.50,1150
GOLDENSON, 2011-11-29, 62.70,62.70,58.50,59.00,337550
GP, 2011-11-29, 164.90,166.00,159.50,160.00,627400
GQBALLPEN, 2011-11-29, 170.00,170.00,155.30,164.40,33312
GRAMEEN1, 2011-11-29, 56.00,56.00,50.10,50.90,152750
GRAMEENS2, 2011-11-29, 19.00,19.20,17.90,18.00,287550
GREENDELMF, 2011-11-29, 7.00,7.10,6.80,6.80,378500
GREENDELT, 2011-11-29, 149.50,153.40,148.10,149.80,11640
HAKKANIPUL, 2011-11-29, 30.80,31.00,30.80,30.90,3000
HEIDELBCEM, 2011-11-29, 2460.00,2501.00,2460.00,2480.25,40
HRTEX, 2011-11-29, 378.00,379.50,346.25,347.50,2865
IBBLPBOND, 2011-11-29, 1000.00,1010.00,1000.00,1007.75,4090
IBNSINA, 2011-11-29, 1192.00,1192.00,1192.00,1192.00,12
ICB, 2011-11-29, 1622.00,1650.00,1600.00,1615.75,1501
ICB1STNRB, 2011-11-29, 300.00,307.50,292.25,295.50,2650
ICB2NDNRB, 2011-11-29, 141.50,146.25,141.50,142.00,22200
ICB3RDNRB, 2011-11-29, 7.70,7.90,7.50,7.60,157000
ICBAMCL2ND, 2011-11-29, 93.25,95.00,92.50,93.25,2100
ICBEPMF1S1, 2011-11-29, 8.90,8.90,8.50,8.60,127500
ICBIBANK, 2011-11-29, 10.00,10.20,9.90,10.00,83500
ICBISLAMIC, 2011-11-29, 226.00,229.00,219.50,225.00,950
IDLC, 2011-11-29, 1464.00,1472.50,1442.00,1445.75,1857
IFIC, 2011-11-29, 729.00,731.00,697.00,701.25,16894
IFIC1STMF, 2011-11-29, 8.10,8.20,7.70,7.70,376000
IFILISLMF1, 2011-11-29, 6.40,6.50,6.30,6.30,234500
ILFSL, 2011-11-29, 480.00,485.00,451.50,458.75,24790
IMAMBUTTON, 2011-11-29, 187.00,188.00,172.00,175.50,4250
INTECH, 2011-11-29, 32.50,33.00,29.50,30.30,301835
IPDC, 2011-11-29, 317.00,317.00,298.00,299.25,4300
ISLAMIBANK, 2011-11-29, 535.00,535.00,521.00,524.50,61700
ISLAMICFIN, 2011-11-29, 355.00,358.50,332.00,340.25,6052
ISLAMIINS, 2011-11-29, 385.00,410.00,385.00,394.50,12700
ISNLTD, 2011-11-29, 30.50,30.80,29.00,29.30,27500
JAMUNABANK, 2011-11-29, 34.00,34.50,33.30,33.60,387484
JAMUNAOIL, 2011-11-29, 219.40,223.00,214.30,215.80,111580
JANATAINS, 2011-11-29, 370.00,370.00,331.00,351.50,7980
JUTESPINN, 2011-11-29, 1060.00,1060.00,1060.00,1060.00,10
KARNAPHULI, 2011-11-29, 53.00,53.20,49.60,50.40,143980
KAY&QUE, 2011-11-29, 412.00,413.00,382.00,392.50,8405
KEYACOSMET, 2011-11-29, 64.90,64.90,61.50,61.90,183617
KOHINOOR, 2011-11-29, 1910.00,1910.00,1910.00,1910.00,50
KPCL, 2011-11-29, 66.00,66.00,61.90,62.10,253908
LAFSURCEML, 2011-11-29, 308.00,319.00,298.00,302.50,320050
LANKABAFIN, 2011-11-29, 160.90,162.80,151.60,152.60,137455
LEGACYFOOT, 2011-11-29, 32.30,33.80,31.60,31.90,50200
MAKSONSPIN, 2011-11-29, 35.70,35.80,33.00,33.20,906325
MALEKSPIN, 2011-11-29, 36.90,37.10,34.10,34.80,543000
MARICO, 2011-11-29, 377.00,390.00,375.00,381.60,5650
MBL1STMF, 2011-11-29, 8.50,8.50,8.50,8.50,500
MEGCONMILK, 2011-11-29, 27.80,27.80,24.00,24.20,125000
MEGHNACEM, 2011-11-29, 129.90,129.90,121.40,125.70,63100
MEGHNALIFE, 2011-11-29, 199.00,199.00,183.60,186.00,72160
MEGHNAPET, 2011-11-29, 12.30,12.50,11.60,12.00,17500
MERCANBANK, 2011-11-29, 331.00,333.75,320.00,322.50,221483
MERCINS, 2011-11-29, 414.00,414.00,377.00,384.75,10100
METROSPIN, 2011-11-29, 40.90,40.90,37.10,37.50,168911
MICEMENT, 2011-11-29, 116.90,116.90,106.40,107.30,304057
MIDASFIN, 2011-11-29, 515.00,520.00,504.00,506.25,1950
MIRACLEIND, 2011-11-29, 25.10,25.30,24.30,25.10,171634
