BOC, 2011-07-21, 717.50,725.00,701.30,703.60,27850
BRACBANK, 2011-07-21, 535.00,535.00,522.00,524.25,111098
BRACSCBOND, 2011-07-21, 1002.00,1002.00,1000.00,1000.50,60
BSC, 2011-07-21, 2220.00,2250.00,2200.00,2218.25,485
BSRMSTEEL, 2011-07-21, 1491.00,1505.00,1485.00,1486.50,93652
BXPHARMA, 2011-07-21, 106.90,111.50,106.90,108.70,3351884
BXSYNTH, 2011-07-21, 513.50,529.75,513.50,527.25,214801
CENTRALINS, 2011-07-21, 800.00,807.00,794.00,801.00,16392
CITYBANK, 2011-07-21, 645.00,648.00,634.50,637.50,425891
CITYGENINS, 2011-07-21, 57.40,57.80,55.90,57.20,1158874
CMCKAMAL, 2011-07-21, 65.00,67.00,65.00,66.50,1500800
CONFIDCEM, 2011-07-21, 206.80,206.80,200.00,201.30,760775
CONTININS, 2011-07-21, 614.00,617.00,604.00,607.25,86422
CTGVEG, 2011-07-21, 2851.00,2998.00,2800.00,2899.50,2150
DACCADYE, 2011-07-21, 59.30,64.90,59.00,64.60,2280260
DAFODILCOM, 2011-07-21, 27.90,30.40,27.90,30.20,1292066
DBH, 2011-07-21, 2550.00,2638.00,2532.00,2600.25,8375
DBH1STMF, 2011-07-21, 14.20,14.90,14.10,14.50,3173500
DELTASPINN, 2011-07-21, 534.00,535.00,524.00,527.50,69460
DESCO, 2011-07-21, 1770.00,1770.00,1725.75,1753.25,35760
DESHBANDHU, 2011-07-21, 77.40,80.80,77.20,80.10,1335000
DHAKABANK, 2011-07-21, 47.90,47.90,47.10,47.60,1538441
DHAKAINS, 2011-07-21, 1500.00,1500.00,1440.00,1455.00,29600
DSHGARME, 2011-07-21, 505.50,544.00,503.00,536.25,9270
DULAMIACOT, 2011-07-21, 339.00,339.00,326.00,329.75,5380
DUTCHBANGL, 2011-07-21, 1710.00,1715.00,1686.00,1694.25,13766
EASTERNINS, 2011-07-21, 918.25,926.75,906.00,909.00,13560
EASTLAND, 2011-07-21, 1068.00,1068.00,1041.00,1044.25,46014
EASTRNLUB, 2011-07-21, 578.00,578.00,570.00,573.80,400
EBL, 2011-07-21, 67.70,68.60,67.10,68.30,1579925
EBL1STMF, 2011-07-21, 16.20,17.00,16.00,16.60,1619000
EBLNRBMF, 2011-07-21, 10.20,10.20,10.00,10.10,12500
ECABLES, 2011-07-21, 679.00,714.00,675.00,697.00,5950
EHL, 2011-07-21, 920.00,927.75,901.00,915.25,114340
EXIMBANK, 2011-07-21, 34.20,35.80,34.20,35.50,5359480
FAREASTLIF, 2011-07-21, 354.00,357.00,350.20,352.40,288450
FASFIN, 2011-07-21, 631.50,642.00,625.00,632.00,20239
FEDERALINS, 2011-07-21, 214.80,218.00,203.00,205.50,366200
FINEFOODS, 2011-07-21, 78.00,80.90,77.30,80.10,543797
FIRSTSBANK, 2011-07-21, 34.10,35.10,33.70,34.30,3853140
FLEASEINT, 2011-07-21, 1235.00,1243.00,1217.25,1224.00,103599
FUWANGCER, 2011-07-21, 430.00,434.00,422.00,424.75,156550
FUWANGFOOD, 2011-07-21, 64.00,65.40,63.30,64.80,3711300
GEMINISEA, 2011-07-21, 2920.00,2920.00,2859.00,2904.00,145
GLAXOSMITH, 2011-07-21, 1015.00,1017.00,981.00,992.00,7000
GLOBALINS, 2011-07-21, 760.00,765.00,750.00,753.00,35450
GOLDENSON, 2011-07-21, 83.00,84.00,82.30,82.70,2484842
GP, 2011-07-21, 203.00,216.40,203.00,215.80,3547075
GQBALLPEN, 2011-07-21, 253.00,257.00,250.50,254.90,237849
GRAMEEN1, 2011-07-21, 120.00,124.70,117.00,123.50,745500
GRAMEENS2, 2011-07-21, 27.80,29.20,27.50,29.00,3408000
GREENDELMF, 2011-07-21, 9.40,9.80,9.40,9.60,1177500
GREENDELT, 2011-07-21, 214.00,214.00,209.50,210.70,114900
HAKKANIPUL, 2011-07-21, 52.10,55.10,52.10,53.90,51500
HEIDELBCEM, 2011-07-21, 3180.00,3180.00,3125.00,3133.00,9051
HRTEX, 2011-07-21, 540.00,544.00,532.25,541.00,20785
IBBLPBOND, 2011-07-21, 930.00,940.00,928.75,936.75,1040
IBNSINA, 2011-07-21, 1381.00,1381.00,1347.00,1350.25,2396
ICB, 2011-07-21, 3834.75,3845.00,3810.00,3824.00,2825
ICB1STNRB, 2011-07-21, 458.00,465.00,443.50,453.25,8200
ICB2NDNRB, 2011-07-21, 217.00,222.50,216.50,219.50,267750
ICB3RDNRB, 2011-07-21, 11.20,11.70,11.10,11.50,1448000
ICBAMCL1ST, 2011-07-21, 684.75,687.75,675.00,681.25,2900
ICBAMCL2ND, 2011-07-21, 145.75,153.00,144.00,149.25,31250
ICBEPMF1S1, 2011-07-21, 13.60,14.00,13.40,13.50,829000
ICBIBANK, 2011-07-21, 14.00,14.30,13.90,14.20,828000
ICBISLAMIC, 2011-07-21, 362.50,372.00,361.00,369.75,10250
IDLC, 2011-07-21, 2274.75,2274.75,2230.00,2241.00,20370
IFIC, 2011-07-21, 948.00,950.00,930.00,934.00,56490
IFIC1STMF, 2011-07-21, 13.40,14.00,13.40,13.80,2714500
IFILISLMF1, 2011-07-21, 8.60,9.10,8.60,9.00,811000
ILFSL, 2011-07-21, 1499.75,1500.00,1401.00,1431.75,85673
IMAMBUTTON, 2011-07-21, 393.00,395.00,385.00,391.50,11950
INTECH, 2011-07-21, 27.70,29.90,27.50,29.70,756155
IPDC, 2011-07-21, 437.25,441.00,429.75,433.50,46462
ISLAMIBANK, 2011-07-21, 552.00,554.00,547.00,549.25,187412
ISLAMICFIN, 2011-07-21, 550.00,550.00,540.00,541.25,50475
ISLAMIINS, 2011-07-21, 605.00,625.00,605.00,609.25,12800
ISNLTD, 2011-07-21, 35.40,38.10,35.10,38.00,423388
JAMUNABANK, 2011-07-21, 40.40,42.70,40.40,42.30,4404710
JAMUNAOIL, 2011-07-21, 270.30,272.00,266.30,267.80,340720
JANATAINS, 2011-07-21, 738.00,738.00,720.00,721.50,5980
JUTESPINN, 2011-07-21, 1535.00,1565.00,1522.00,1532.00,335
KARNAPHULI, 2011-07-21, 67.10,69.90,67.10,69.40,1403364
KAY&QUE, 2011-07-21, 379.00,386.00,375.00,376.25,7600
KEYACOSMET, 2011-07-21, 110.60,112.80,109.50,110.50,2346091
KPCL, 2011-07-21, 78.90,80.00,77.30,79.80,763054
LAFSURCEML, 2011-07-21, 592.00,594.00,576.25,578.50,178400
LANKABAFIN, 2011-07-21, 214.20,218.40,214.20,215.30,840025
LEGACYFOOT, 2011-07-21, 49.00,51.60,49.00,50.50,77000
LIBRAINFU, 2011-07-21, 4210.00,4210.00,4010.00,4079.50,300
MAKSONSPIN, 2011-07-21, 51.90,55.00,51.70,54.70,7438775
MALEKSPIN, 2011-07-21, 68.80,70.80,68.20,70.10,4381000
MARICO, 2011-07-21, 528.00,539.00,514.00,516.40,21800
MBL1STMF, 2011-07-21, 9.70,10.00,9.50,9.60,8000
MEGCONMILK, 2011-07-21, 46.80,48.80,46.60,48.20,449000
MEGHNACEM, 2011-07-21, 244.50,244.90,236.00,238.20,277700
MEGHNALIFE, 2011-07-21, 267.00,271.00,262.90,266.00,342050
MEGHNAPET, 2011-07-21, 19.10,19.50,19.10,19.30,32000
MERCANBANK, 2011-07-21, 346.00,347.50,342.00,345.00,369974
MERCINS, 2011-07-21, 607.00,612.00,600.00,601.50,80802
METROSPIN, 2011-07-21, 73.70,76.00,73.70,74.80,1442500
MICEMENT, 2011-07-21, 207.80,209.60,205.00,206.70,1666700
MIDASFIN, 2011-07-21, 1265.00,1265.00,1220.00,1230.75,18200
MIRACLEIND, 2011-07-21, 32.40,35.30,32.30,35.00,849900
MITHUNKNIT, 2011-07-21, 1503.00,1515.00,1461.00,1476.50,11800
MJLBD, 2011-07-21, 194.00,195.50,191.00,194.20,1658900
MONNOCERA, 2011-07-21, 780.00,780.00,761.00,768.25,6055
MONNOJTX, 2011-07-21, 2210.00,2210.00,2195.50,2200.25,170
MONNOSTAF, 2011-07-21, 2305.00,2320.00,2265.00,2301.50,255
MPETROLEUM, 2011-07-21, 199.90,202.50,196.30,199.90,122276
MTBL, 2011-07-21, 470.00,474.00,462.00,463.00,140110
NATLIFEINS, 2011-07-21, 7340.00,7577.25,7340.00,7571.75,6390
NAVANACNG, 2011-07-21, 170.50,178.80,170.50,177.80,1222660
NBL, 2011-07-21, 70.50,70.80,69.60,69.90,2803919
NCCBANK, 2011-07-21, 37.50,38.40,37.20,38.10,3325800
NHFIL, 2011-07-21, 1280.00,1367.75,1266.00,1340.00,72765
NITOLINS, 2011-07-21, 730.00,741.00,722.00,725.50,10200
NORTHERN, 2011-07-21, 33.30,33.30,33.20,33.20,400
NORTHRNINS, 2011-07-21, 702.75,712.00,693.25,696.50,50994
NPOLYMAR, 2011-07-21, 820.00,833.75,817.00,827.50,11750
NTC, 2011-07-21, 5399.00,5400.00,5200.00,5348.75,265
NTLTUBES, 2011-07-21, 975.00,985.00,972.00,975.25,2800
OCL, 2011-07-21, 97.00,98.80,95.60,96.40,186062
OLYMPIC, 2011-07-21, 2099.00,2181.00,2098.75,2167.00,57312
ONEBANKLTD, 2011-07-21, 598.00,603.00,589.00,591.00,588401
ORIONINFU, 2011-07-21, 726.75,739.25,719.00,720.25,57880
PARAMOUNT, 2011-07-21, 542.00,544.50,535.00,538.00,14150
PEOPLESINS, 2011-07-21, 55.20,55.90,53.80,55.30,725950
PF1STMF, 2011-07-21, 12.80,13.00,12.40,12.70,940000
PHARMAID, 2011-07-21, 2735.00,2735.00,2670.00,2685.00,3055
PHENIXINS, 2011-07-21, 105.90,112.00,103.90,110.90,866037
PHOENIXFIN, 2011-07-21, 1110.00,1111.00,1075.00,1080.50,79697
PHPMF1, 2011-07-21, 8.90,9.30,8.90,9.00,2413000
PIONEERINS, 2011-07-21, 1135.00,1180.00,1125.25,1159.00,19867
PLFSL, 2011-07-21, 127.80,127.90,125.10,125.60,1879523
POPULAR1MF, 2011-07-21, 9.20,9.50,9.20,9.30,2365500
POPULARLIF, 2011-07-21, 390.00,395.00,385.00,391.70,39000
POWERGRID, 2011-07-21, 786.50,799.00,786.50,794.25,20874
PRAGATIINS, 2011-07-21, 1002.00,1014.00,995.00,1002.50,6342
PRAGATILIF, 2011-07-21, 3325.00,3330.00,3302.25,3306.50,950
PREMIERBAN, 2011-07-21, 38.80,42.00,38.50,41.90,10866759
PREMIERLEA, 2011-07-21, 868.00,870.00,846.00,850.75,95308
PRIME1ICBA, 2011-07-21, 11.10,11.40,10.90,11.20,979500
PRIMEBANK, 2011-07-21, 50.40,51.00,50.20,50.60,2305266
PRIMEFIN, 2011-07-21, 166.80,166.80,161.50,162.10,396940
PRIMEINSUR, 2011-07-21, 82.50,85.00,81.70,84.30,288900
PRIMELIFE, 2011-07-21, 334.40,335.90,325.90,329.70,104050
PRIMETEX, 2011-07-21, 614.75,614.75,594.00,601.50,42100
PROGRESLIF, 2011-07-21, 2373.00,2424.00,2371.00,2416.75,1600
PROVATIINS, 2011-07-21, 618.75,618.75,600.25,605.75,17194
PUBALIBANK, 2011-07-21, 55.50,56.00,54.70,55.50,2363880
PURABIGEN, 2011-07-21, 1519.00,1551.50,1518.00,1548.75,8800
QSMDRYCELL, 2011-07-21, 94.90,99.80,94.00,99.10,676400
RAHIMAFOOD, 2011-07-21, 463.25,472.75,457.00,458.75,15300
RAHIMTEXT, 2011-07-21, 2600.00,2600.00,2590.00,2595.00,40
RAKCERAMIC, 2011-07-21, 122.10,123.40,120.00,120.60,1196440
RANFOUNDRY, 2011-07-21, 105.00,107.90,104.50,105.60,169000
RECKITTBEN, 2011-07-21, 1191.00,1207.00,1167.10,1184.00,4350
RELIANCE1, 2011-07-21, 11.10,11.60,11.10,11.40,58500
RELIANCINS, 2011-07-21, 1230.00,1243.00,1200.25,1216.00,3237
RENATA, 2011-07-21, 10950.00,11050.00,10950.00,10997.75,35
RENWICKJA, 2011-07-21, 819.00,820.00,800.00,809.00,345
REPUBLIC, 2011-07-21, 676.00,686.00,663.25,664.75,32845
RNSPIN, 2011-07-21, 98.90,101.00,98.50,100.30,4042945
RUPALIBANK, 2011-07-21, 1683.50,1692.00,1636.00,1643.25,7620
RUPALIINS, 2011-07-21, 160.00,173.60,160.00,172.60,301740
RUPALILIFE, 2011-07-21, 2475.00,2475.00,2425.00,2430.25,11100
SAFKOSPINN, 2011-07-21, 482.00,489.00,475.25,477.25,45526
SAIHAMTEX, 2011-07-21, 82.50,85.30,81.60,85.00,443300
SALAMCRST, 2011-07-21, 655.00,680.00,655.00,669.25,229813
SALVOCHEM, 2011-07-21, 65.00,68.10,63.60,67.80,2641000
SAMATALETH, 2011-07-21, 206.50,213.75,206.50,208.50,500
SAMORITA, 2011-07-21, 1195.00,1209.00,1193.00,1194.75,750
SANDHANINS, 2011-07-21, 274.00,277.00,266.00,272.50,232300
SAPORTL, 2011-07-21, 95.00,95.90,94.00,95.10,441150
SAVAREFR, 2011-07-21, 715.00,719.00,681.00,694.50,175
SEBL1STMF, 2011-07-21, 9.70,9.80,9.60,9.70,43500
SHAHJABANK, 2011-07-21, 40.50,42.00,40.50,41.90,5285250
SHYAMPSUG, 2011-07-21, 17.00,17.60,17.00,17.20,12100
SIBL, 2011-07-21, 30.30,31.00,30.00,30.50,16506608
SINGERBD, 2011-07-21, 3032.00,3058.00,2990.25,3002.00,6115
SINOBANGLA, 2011-07-21, 53.90,56.30,53.90,55.00,753500
SONALIANSH, 2011-07-21, 1930.00,1930.00,1832.00,1841.50,1705
SONARBAINS, 2011-07-21, 585.00,585.00,572.00,574.75,40200
SONARGAON, 2011-07-21, 551.00,565.00,550.00,553.25,38550
SOUTHEASTB, 2011-07-21, 339.25,344.50,337.25,341.75,492863
SPCERAMICS, 2011-07-21, 61.00,64.70,61.00,63.90,3176961
SQUARETEXT, 2011-07-21, 143.20,147.40,143.20,145.60,572933
SQURPHARMA, 2011-07-21, 3585.00,3585.00,3525.00,3531.25,59727
STANCERAM, 2011-07-21, 480.00,488.75,477.25,483.50,3050
STANDARINS, 2011-07-21, 559.75,563.50,548.00,550.75,17805
STANDBANKL, 2011-07-21, 355.00,359.00,350.00,354.00,286867
SUMITPOWER, 2011-07-21, 93.80,97.80,92.30,97.00,2284274
TAKAFULINS, 2011-07-21, 822.00,827.00,811.00,814.75,17889
TALLUSPIN, 2011-07-21, 625.50,630.00,619.00,622.00,10740
TITASGAS, 2011-07-21, 802.00,822.00,795.00,819.50,444070
TRUSTB1MF, 2011-07-21, 14.50,15.40,14.30,15.10,7314500
TRUSTBANK, 2011-07-21, 545.00,545.00,530.25,532.50,122826
UCBL, 2011-07-21, 60.90,60.90,59.00,59.50,5461683
ULC, 2011-07-21, 910.00,918.75,903.00,907.50,34807
UNIONCAP, 2011-07-21, 107.00,107.00,104.00,104.80,979875
UNITEDAIR, 2011-07-21, 54.80,58.20,54.80,55.50,10038420
UNITEDINS, 2011-07-21, 1000.25,1010.00,980.00,985.00,3736
USMANIAGL, 2011-07-21, 1420.00,1420.00,1394.00,1397.00,830
UTTARABANK, 2011-07-21, 89.80,89.80,87.70,88.00,1072965
UTTARAFIN, 2011-07-21, 194.00,194.00,188.00,189.60,172584
ZEALBANGLA, 2011-07-21, 21.00,21.00,20.00,20.40,21400
